Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
56.19,8,28,19,14,50,25
60.28,7,29,31,19,52,38
50.75,7,23,21,31,43,35
56.78,7,24,14,30,48,43
60.16,7,26,16,29,53,32
72.56,10,16,27,28,63,48
60.04,9,22,10,15,54,29
48.79,7,18,39,13,41,25
73.09,9,19,11,26,66,34
76.66,8,15,14,29,69,37
81.75,11,23,30,29,74,34
69.73,6,25,21,25,63,30
107.69,6,27,56,71,93,32
48.14,7,28,29,18,40,38
66.61,8,33,11,18,58,42
60.48,8,31,11,19,53,35
42.44,7,35,23,18,33,32
60.97,11,34,19,42,52,24
71.62,9,30,13,26,61,55
72.11,8,21,13,21,64,42
82.76,7,29,19,23,75,36
69.97,6,26,23,25,63,31
61.9,7,27,20,19,54,38
69.73,7,31,49,41,59,32
64.18,8,25,30,45,54,45
78.63,7,26,27,52,68,34
89.9,7,31,44,78,55,38
65.62,7,24,21,25,58,36
90.41,8,28,43,31,81,34
74.37,8,26,11,26,67,35
86.22,7,22,13,30,79,33
81.23,9,31,69,53,53,46
75.45,14,28,10,21,55,65
65.06,7,24,9,13,59,29
45.86,7,24,13,32,39,25
57.67,7,24,24,19,52,21
62.16,9,27,30,29,53,43
75.41,14,26,11,44,62,63
77.33,16,27,19,52,66,49
52.17,7,34,21,43,37,41
44.65,7,28,10,24,30,38
64.17,5,30,54,50,29,27
68.98,6,31,43,58,51,25
58.58,6,30,19,51,34,27
50.57,7,29,16,35,39,42
98.5,6,30,27,87,55,41
71.81,8,29,7,58,60,46
70.02,7,22,36,28,61,41
74.42,8,26,21,35,64,51
82.85,7,19,10,26,77,26
76.98,8,14,11,29,70,33
66.53,7,19,6,19,59,40
42.39,8,28,19,25,24,36
61.19,6,29,29,52,44,25
55.38,6,23,33,47,33,37
64.23,7,29,13,25,57,33
67.49,7,32,19,32,60,32
57.42,11,35,11,22,48,46
91.56,9,29,17,32,78,73
81.55,11,31,11,26,70,61
102.84,10,27,10,31,94,43
62.61,8,32,7,24,54,42
67.43,8,31,9,16,59,42
52.45,6,30,10,12,46,29
49.51,6,31,21,19,42,34
60.38,9,31,26,31,51,44
70.3,9,25,23,30,61,45
63.33,7,35,47,28,53,39
46.89,9,36,31,38,34,38
72.95,7,36,19,54,62,30
51.23,8,34,26,19,37,43
58.66,6,34,9,21,50,42
78.29,6,31,24,70,38,25
63.8,10,35,26,34,54,45
56.45,8,37,10,21,46,47
60.71,9,33,13,28,52,41
65.99,6,42,51,20,55,39
123.97,11,40,110,23,65,57
94.46,17,39,24,18,70,81
68.68,8,38,23,12,61,24
76.62,9,35,30,19,66,52
41.16,8,34,11,18,31,33
45.49,9,38,17,13,22,38
50.76,8,43,17,17,29,37
68.05,9,45,27,26,51,57
80.02,11,41,20,18,54,69
68.34,9,40,11,19,60,33
63.95,9,36,27,16,54,48
56.53,10,43,46,21,45,46
82.44,10,47,23,19,70,61
72.05,7,43,13,16,63,39
83.21,7,38,14,28,72,56
52.59,6,33,30,14,44,40
53.38,6,44,21,35,43,35
72.73,7,44,49,57,60,39
98.43,5,37,86,47,52,54
82.83,6,38,44,38,72,47
57.12,6,39,7,16,49,35
49.46,3,43,17,12,33,18
58.94,5,42,49,31,43,36
78.88,2,45,41,69,30,23
65.99,2,40,21,50,55,45
62.89,5,38,19,44,53,42
66.77,7,41,33,32,49,56
62.83,6,45,16,20,52,52
45.62,2,38,19,33,35,16
57.75,9,38,10,50,18,28
57.3,6,42,37,44,40,47
64.58,7,44,27,26,37,55
76.07,7,49,36,44,53,64
98.2,11,64,46,56,79,81
82.33,6,51,11,30,66,69
79.65,2,54,51,55,67,33
66.29,5,44,39,56,42,38
59.99,5,47,33,44,49,47
61.06,5,47,29,24,38,51
86.33,6,67,51,55,71,62
65.97,6,46,19,56,43,24
82.34,3,51,10,71,52,38
83.49,5,41,49,23,73,29
66.7,5,43,51,48,55,37
62.31,8,37,40,32,53,37
62.58,10,37,13,21,55,25
46.81,5,33,16,12,37,39
47.13,2,39,34,13,30,37
60.1,5,39,51,22,33,40
54.01,5,46,10,18,41,25
51.49,3,43,13,30,38,38
53.89,7,42,14,12,45,40
57.38,6,38,20,16,49,38
64.92,5,40,6,15,56,43
50.6,2,42,41,19,25,31
60.47,3,49,50,23,34,39
63.99,2,54,13,13,42,49
83.1,3,71,20,21,54,57
62.42,7,38,10,25,53,45
54.85,5,46,34,16,40,36
64.93,3,46,30,25,38,55
67.49,3,54,11,32,50,56
92.93,5,80,33,31,62,46
99.4,5,67,13,44,86,42
74.3,7,51,27,44,63,42
85.49,1,74,9,42,58,25
136.01,2,122,13,44,67,56
70.51,7,32,20,60,49,41
57.54,7,29,11,25,51,28
69.59,3,54,26,44,58,37
73.2,7,61,30,44,55,48
81.72,10,67,31,61,60,65
100.02,11,84,54,59,72,54
115.07,6,97,33,81,70,76
81.61,7,67,23,44,67,63
65.3,2,30,36,36,57,24
66.18,5,42,55,28,51,41
79.01,3,39,67,35,57,39
69.52,6,48,56,35,57,48
151.81,6,136,21,61,59,74
99.79,5,64,44,62,58,85
118.4,5,80,17,68,73,101
74.57,7,42,33,46,58,62
90.18,5,74,13,31,76,43
131.19,3,115,9,44,83,53
123.27,0,108,26,73,62,35
76.24,0,67,11,31,43,39
57.23,0,44,47,23,45,41
106.88,0,34,99,17,36,22
51.86,5,35,14,19,36,44
60.31,6,38,16,19,52,37
73.47,5,61,11,20,62,33
79.5,1,44,6,27,71,21
67.38,1,37,6,30,57,52
104.39,2,93,14,27,56,43
67.01,0,42,10,37,58,33
74.9,0,67,7,13,40,30
66.44,0,58,9,13,44,28
112.58,0,24,104,10,44,26
66.36,0,44,56,23,46,40
75.68,0,64,20,24,55,51
84.97,0,74,27,19,55,36
67.22,0,46,16,20,58,32
71.76,0,58,16,22,60,46
86.49,0,74,27,35,60,45
114.18,0,101,7,37,67,45
72.07,0,49,7,19,62,44
107.45,0,93,34,51,63,64
94.68,0,80,13,31,72,60
53.62,0,46,6,20,39,25
89.65,1,44,80,14,42,33
69.26,3,58,10,24,58,37
106.18,3,80,91,19,41,36
109.94,3,97,33,49,40,60
50.4,1,36,11,27,43,21
58.16,2,48,31,26,48,36
133.64,5,119,11,36,63,70
72.02,5,54,7,34,61,41
66.44,5,48,7,25,57,31
70.9,2,61,14,20,51,31
72.08,3,61,23,32,55,34
73.55,3,50,7,39,63,42
71.1,3,61,6,25,49,42
125.01,3,112,31,38,63,43
63.46,3,50,19,37,53,35
58.81,10,36,6,17,52,15
68.36,9,43,11,24,60,20
53.74,16,41,26,43,44,28
57.32,9,35,23,16,50,24
82.02,13,36,20,32,72,47
132.08,8,77,13,51,117,32
133.84,8,115,17,55,99,41
78.17,6,51,10,28,68,34
88.78,6,77,10,28,64,26
75.71,7,51,6,33,65,44
81.73,7,67,6,44,68,52
67.62,9,47,10,29,58,34
68.82,9,43,7,26,60,32
87.79,8,77,26,22,55,30
88.09,7,77,14,22,54,44
111,6,100,16,29,59,16
100.97,7,87,10,42,72,40
120.79,7,108,10,36,62,50
120.73,5,108,33,46,60,36
93.55,5,80,50,54,60,40
87.4,2,64,13,74,56,36
90.85,6,80,10,53,44,22
87.41,2,77,24,24,55,23
111.97,3,101,14,28,56,34
95.7,7,32,24,88,33,30
47.35,7,32,40,26,28,28
107.63,9,58,95,44,42,40
49.68,7,38,19,34,41,37
55.73,8,21,19,44,47,25
115.43,6,24,110,12,19,23
51.17,8,39,43,23,26,24
62.02,8,41,10,27,53,41
75.3,11,48,26,31,64,51
71.07,9,61,27,27,45,43
71.88,11,61,23,33,50,43
48.8,11,41,10,19,39,25
45.33,10,35,14,15,38,28
43.75,7,36,20,19,35,33
73.79,8,48,19,29,64,31
95.14,10,84,26,37,53,36
49.99,14,40,39,26,41,19
58.04,9,48,39,31,43,42
71.2,9,61,29,34,49,24
72.97,9,58,11,28,61,48
61.86,10,49,23,43,51,40
45.67,13,32,4,38,35,26
46.01,8,32,16,23,38,37
63.97,9,46,10,39,40,54
89.73,13,77,17,38,58,56
93.97,11,80,10,30,72,45
135.02,10,122,17,29,65,45
111.87,11,93,89,52,65,56
115.44,7,100,26,52,75,50
78.21,6,61,23,52,65,47
62.55,8,49,26,25,52,42
67.64,7,45,36,21,58,30
83.63,6,74,7,30,49,29
98.19,5,87,27,25,58,28
91.04,6,77,47,55,63,42
87.32,6,74,34,59,59,39
103.43,6,71,89,30,52,26
94.85,11,61,61,35,81,42
90.21,7,77,23,29,63,53
49.19,6,42,7,12,37,24
84.31,6,71,49,29,64,31
41.2,6,35,7,15,33,15
51.93,7,38,40,20,28,43
111.79,7,67,97,44,47,57
51.88,8,41,24,31,31,43
77.7,6,67,26,31,50,40
86.25,8,67,34,47,72,50
76.26,10,58,10,34,65,28
139.61,7,126,10,47,69,32
89.36,7,74,13,71,70,44
74.52,8,61,51,51,59,51
69.82,9,39,33,59,50,31
72.57,8,36,10,65,27,27
50.09,7,42,7,14,38,38
56.05,8,33,10,16,49,30
42.66,9,31,24,14,36,22
51.31,7,42,6,18,43,29
65.24,5,48,14,28,55,43
75.95,7,50,13,26,66,32
51.49,5,30,43,22,38,34
49.24,3,26,37,34,41,22
41.41,3,34,30,16,34,23
50.91,5,42,21,22,42,34
56.64,6,47,14,20,47,37
73.66,9,61,39,42,59,42
84.48,8,71,40,30,63,51
78.14,7,67,9,27,54,45
59.28,3,47,7,30,50,28
43.39,5,34,14,18,36,32
61.2,7,43,9,30,51,48
63.44,3,43,10,33,54,42
62.19,7,44,20,31,52,46
64.68,7,27,11,22,56,44
72.36,10,28,30,33,63,43
64.37,7,29,9,21,58,27
42.88,3,27,36,12,32,23
65.08,5,32,37,27,40,56
62.76,7,40,19,33,52,51
63.61,7,45,10,22,53,51
77.26,9,51,19,42,65,56
81.09,8,67,19,34,66,61
72.4,6,38,34,40,63,38
62.36,7,32,9,28,55,33
59.03,8,34,20,15,51,37
69.46,6,25,59,20,53,31
50.15,5,19,27,21,44,25
56.92,9,25,30,19,48,43
59.64,9,19,34,26,52,31
43.18,6,30,29,27,36,30
53.1,6,34,11,21,46,26
46.91,7,27,29,29,40,25
62.83,9,20,46,32,53,36
62.11,9,26,23,23,55,32
68.54,6,27,27,34,60,38
72.02,6,30,61,48,43,46
63.14,6,27,27,44,54,28
58.25,7,25,13,21,51,35
68.39,11,25,14,44,59,38
68.88,7,19,9,26,62,33
97.41,8,22,6,33,90,34
53.06,5,22,19,9,47,29
57.67,5,19,36,28,50,22
81.48,6,19,17,30,75,24
59.01,6,25,13,12,53,28
58.61,3,26,7,17,52,32
65.48,5,24,9,20,59,31
65.44,5,23,34,24,56,45
70.39,5,23,39,24,62,31
71.86,7,28,39,29,63,36
47.69,6,31,34,28,40,21
74.68,7,29,39,29,66,32
50.19,8,24,24,27,43,32
51.07,6,27,26,29,44,30
53.2,6,23,19,38,45,32
58.22,5,24,17,39,50,30
195.38,3,23,17,44,186,39
79.55,2,23,9,32,73,20
63.48,1,30,41,18,55,23
69.65,0,25,47,30,60,30
62.74,0,28,14,31,53,49
64.19,1,22,7,40,56,32
81.81,0,17,6,51,72,34
72.45,1,29,13,32,64,40
81.49,1,30,29,69,66,25
56.56,0,29,23,20,50,27
63.49,1,21,13,53,52,40
67.57,3,26,11,48,58,32
88.5,2,28,52,64,75,36
63.4,2,20,14,35,56,29
79.17,6,24,24,44,68,53
84.12,2,28,17,38,75,42
100.66,5,22,6,46,91,43
103.59,8,26,17,50,91,61
127.18,3,14,6,54,117,33
99.89,3,17,6,46,91,30
58.95,2,23,16,26,53,25
66.34,5,21,6,34,59,33
83.83,7,25,71,33,65,37
67.57,7,31,6,33,60,34
78.1,5,24,33,36,70,26
69.58,5,30,41,54,58,39
72.3,6,29,23,38,63,42
71.75,6,26,26,57,60,42
88.39,9,24,26,59,76,49
78.92,8,24,13,31,72,29
72.1,6,27,27,31,65,25
79.27,8,28,14,36,68,57
80.08,6,32,24,33,72,35
64.97,6,32,21,46,55,39
79.36,14,31,6,48,69,44
81.3,11,22,4,23,73,43
71.08,7,27,7,26,65,26
59.77,6,33,7,16,53,26
67.27,5,25,26,32,60,28
69.77,5,20,11,37,62,31
67.68,5,31,10,26,61,24
65.67,6,31,34,27,56,45
75.6,7,24,10,37,67,40
64.98,5,30,10,29,58,31
62.88,5,31,17,22,56,28
70.81,6,26,40,57,59,34
74.29,8,24,24,31,66,38
68.94,6,36,36,33,60,38
73.62,8,32,62,25,55,43
74.37,10,31,20,31,63,58
60.98,8,29,11,31,53,37
78.02,10,34,55,47,66,32
56.64,7,31,24,14,50,22
64.47,6,31,17,21,54,54
119.25,13,28,23,31,97,102
126.52,17,21,11,40,110,91
78.55,6,20,7,20,72,33
66.64,5,31,19,18,60,24
60.31,5,31,10,13,54,23
47.83,5,26,26,13,40,38
64.56,5,31,24,19,57,34
71.38,3,31,24,34,63,37
59.56,5,31,21,22,52,34
61.23,5,28,16,32,54,30
69.33,10,24,20,29,60,46
72.82,11,31,31,27,64,40
74.54,9,38,55,52,62,42
62.01,8,36,23,31,52,47
79.14,8,31,44,37,69,42
74.34,7,33,41,33,65,36
64.67,7,29,16,55,46,36
84.52,6,39,72,32,61,36
51.79,6,36,16,28,44,29
42.76,6,35,19,26,35,31
61.84,7,31,10,39,40,53
65.7,7,30,14,56,43,44
64.63,7,31,7,48,55,32
77.3,10,31,34,45,66,51
95.46,10,26,9,35,86,46
89.72,9,38,11,39,78,58
116.51,16,31,24,52,102,71
101.15,16,35,13,47,87,71
64.71,10,37,4,21,55,48
77.84,9,31,14,36,68,47
77.08,9,33,9,52,66,47
90.93,10,33,16,36,81,47
101.12,10,41,24,37,91,45
90.52,11,32,11,44,80,49
89.86,17,31,26,55,75,72
116.59,13,29,39,64,102,66
149.48,13,44,21,61,133,80
100.78,11,35,21,53,89,52
99.52,13,38,24,42,89,47
86.41,10,46,7,32,77,32
105.93,11,40,33,38,94,56
88.84,13,42,61,36,75,60
88.93,10,43,31,33,77,56
83.42,11,36,14,24,74,45
51.37,9,40,6,19,43,35
50.77,9,42,20,19,42,32
60.75,9,42,14,14,52,36
57.46,10,39,19,19,49,35
63.93,10,36,16,23,56,33
77.2,10,37,30,53,66,35
105.2,14,38,20,92,65,43
71.66,13,30,10,35,61,53
79.13,14,38,14,33,70,41
62.72,13,37,3,19,55,30
71.85,17,35,16,25,54,61
86.98,13,41,19,51,75,54
80.48,8,45,11,19,71,41
95.48,8,48,19,41,81,72
127.47,7,43,27,60,114,60
84,17,44,4,21,72,60
90.71,7,48,16,26,79,56
77.45,6,40,13,39,67,49
93.61,13,41,11,32,77,79
53.97,2,39,4,16,34,46
83.04,6,35,9,45,59,71
68.69,5,44,24,48,58,38
133.83,6,36,124,31,45,30
52.17,3,39,6,37,44,16
64.57,7,36,11,24,56,40
86.5,6,37,14,28,77,45
80.97,7,37,17,18,73,33
82.25,8,39,36,35,71,52
89.03,8,42,50,48,77,51
64.59,7,39,31,28,56,28
54.85,7,36,9,25,46,42
72.87,8,40,16,36,63,45
79.41,6,41,24,47,67,58
66.85,7,38,11,40,56,52
74.64,6,37,11,33,66,39
63.68,8,41,16,29,55,31
73.79,10,44,3,23,64,46
84.28,11,45,19,27,60,72
73.97,6,44,17,51,63,36
76.1,6,34,19,65,56,28
70.59,9,41,19,41,59,55
71.1,9,40,1,23,63,29
67.72,7,39,29,26,59,34
133.16,9,51,120,30,55,58
83.17,9,58,13,31,70,62
91.96,14,61,14,52,78,63
99.78,15,61,27,52,86,58
80.59,11,50,19,53,67,63
78.22,7,48,17,60,65,57
91.21,10,51,65,62,76,62
80.24,3,49,10,67,64,48
76.94,5,41,17,30,68,36
53.52,5,37,6,20,46,28
63.59,6,41,39,25,53,48
71.66,6,46,9,48,61,46
77.19,6,47,19,45,66,50
81.66,11,46,37,38,71,43
81.08,7,51,52,40,69,43
112.81,6,100,9,26,64,49
85.6,6,50,17,52,74,45
58.23,9,45,47,16,48,26
53.33,16,44,31,22,44,29
67.54,11,48,6,23,58,32
75.47,10,49,62,44,62,37
66.62,13,44,14,28,57,41
70.09,10,47,7,29,61,16
71.54,11,41,1,34,63,23
68.07,11,42,7,34,59,36
56.59,11,28,6,13,50,31
50.18,11,24,3,19,44,29
63.22,13,31,6,25,55,39
64,13,45,26,30,54,40
66.06,13,37,52,37,55,27
72.02,22,39,4,47,62,27
66.12,19,50,10,27,56,32
84.47,19,71,10,42,64,51
94.47,18,80,11,63,67,40
65.33,5,46,20,24,56,30
84.57,7,71,14,36,64,58
91.2,7,80,9,30,55,42
68.49,5,43,6,26,60,27
62.47,6,37,17,11,55,26
55.56,9,39,4,12,48,25
49.02,7,41,4,12,41,29
65.66,7,39,3,12,57,42
77.31,8,47,24,30,67,42
91.47,6,80,7,33,60,31
93.41,6,80,13,56,63,42
121.84,6,108,9,59,67,30
102.38,11,87,29,53,74,47
72.27,11,46,23,35,62,42
62.45,6,46,10,47,52,42
71.18,24,54,10,36,60,35
138.78,6,122,20,51,82,60
133.42,6,119,27,42,74,31
69.26,6,47,19,41,59,36
72.94,14,47,20,35,63,30
76.96,17,50,17,55,65,35
107.32,17,93,19,53,70,31
116.34,7,101,7,59,76,39
127.03,6,112,33,60,69,48
76.67,3,64,14,51,61,33
73.26,5,61,20,47,58,38
71.16,7,51,19,38,60,46
65.96,10,46,27,48,55,41
105.36,8,90,44,65,67,55
158.51,10,143,17,62,73,51
71.21,8,61,6,27,56,12
90.14,20,77,17,55,60,41
81.88,14,44,4,44,72,38
72.3,13,36,7,42,63,39
79.03,13,51,51,49,67,36
68.37,9,54,23,54,56,51
132.36,9,119,7,61,60,48
78.11,8,64,9,55,65,25
105.99,8,93,14,57,60,39
103.18,8,87,10,70,78,35
84.07,10,46,10,62,71,51
77.78,16,44,9,43,68,31
74.6,13,54,9,45,63,45
69.36,3,45,11,34,60,33
99.8,3,87,11,41,66,30
86.37,5,44,7,54,75,44
71.4,5,58,4,52,59,48
80.98,14,54,7,51,69,49
69.68,14,47,34,45,59,28
100.53,8,87,3,57,65,37
76.74,5,46,3,51,66,33
63.29,5,46,6,36,54,21
62.28,7,42,9,49,52,29
57.21,6,41,3,43,48,28
48.46,6,24,17,36,41,23
64,7,39,23,52,53,36
167.13,9,45,27,57,155,35
103.11,8,47,10,72,89,34
74.58,6,47,6,37,65,25
103.53,7,90,7,56,66,31
66.74,6,42,34,42,57,30
63.77,7,42,10,53,52,30
68.5,7,48,19,53,57,35
74.93,6,61,10,62,56,36
76.76,6,36,14,40,68,31
78.82,6,67,24,32,62,19
89.64,8,48,31,58,77,42
67.32,6,25,33,37,59,28
59.02,8,29,7,32,52,27
69.57,7,47,11,55,58,34
68.98,7,49,7,56,57,46
102.55,7,87,20,59,75,44
151.18,8,133,29,51,93,51
116.14,8,101,16,65,71,42
98.94,7,54,11,69,85,30
78.7,11,32,3,69,51,10
55.95,9,44,6,31,47,28
75.57,7,43,10,64,57,30
116.24,9,101,11,58,77,24
86.4,9,44,30,61,74,18
68.6,8,32,7,58,55,26
74.14,9,48,43,55,62,27
81.14,9,49,7,52,70,32
93.71,9,44,27,68,80,34
96.49,10,67,14,64,82,43
135.4,11,119,14,33,83,58
107.4,15,77,13,64,91,61
112.85,10,97,13,58,79,37
94.11,16,80,4,45,70,47
74.29,16,43,4,29,64,48
77.88,7,61,11,27,66,38
104.34,7,90,24,54,69,37
98.16,9,77,17,52,83,29
89.95,11,77,11,42,68,16
79.96,8,67,10,41,67,29
66.88,7,31,33,32,59,32
70.63,8,47,21,48,60,29
61.12,8,38,26,21,53,28
85.47,7,74,16,39,54,44
71.56,7,43,14,56,60,33
78.07,11,42,10,39,69,25
85.44,13,46,23,59,73,35
74.38,7,46,17,58,62,47
72.66,7,58,23,53,60,39
74.95,8,36,4,20,67,37
95.38,8,84,7,30,58,37
77.02,10,64,3,50,63,42
93,9,51,7,48,82,35
82.81,7,40,6,59,71,38
71.57,9,39,6,52,61,29
66.79,9,44,27,42,57,23
64.69,13,45,17,39,55,26
75.97,9,50,9,58,64,25
68.36,8,44,7,41,59,24
68.28,8,58,10,33,53,20
62.3,8,48,7,33,53,11
68.76,8,47,10,24,59,39
87.5,7,77,14,25,53,34
70.52,6,38,10,58,59,33
73.25,7,44,6,55,62,30
55.61,8,39,13,16,47,40
75.23,8,58,39,21,63,45
76.45,7,51,11,28,66,39
76.32,6,64,7,53,59,31
63.12,6,31,23,31,56,20
59.59,6,26,4,25,54,14
56.85,9,28,9,19,51,20
64.8,8,29,21,25,58,29
81.03,9,40,7,40,72,39
67.12,8,31,11,54,56,42
71.59,10,38,19,42,62,41
76.82,9,44,10,64,62,47
84.63,13,47,13,59,72,49
70.86,7,47,6,57,59,38
89.8,7,42,14,31,81,30
62.78,6,31,39,37,54,20
57.06,7,29,10,27,50,32
81.05,8,37,30,36,70,52
72.96,7,58,6,23,61,52
81.35,8,51,13,38,69,58
92.6,8,77,37,49,73,57
85.16,8,71,21,38,70,48
97.03,13,80,27,33,81,54
96.28,10,80,34,55,76,60
52.92,9,27,4,46,33,20
51.05,5,38,9,21,43,34
64.92,7,29,7,23,58,32
43.54,6,25,36,14,35,29
39.18,5,19,34,15,23,20
50.26,5,29,11,12,44,28
50.84,6,33,29,43,33,30
44.11,6,36,34,26,29,35
62.07,7,38,36,38,53,34
46.65,9,29,19,24,35,39
45.13,10,36,11,23,37,37
63.29,13,38,23,25,54,42
51.53,9,40,13,14,43,38
60.76,9,30,27,18,54,23
45.52,9,38,10,9,36,33
37.1,10,25,6,12,31,29
43.27,10,17,4,14,38,26
62.09,8,21,33,24,55,22
43.18,8,19,4,14,38,25
45.03,10,28,9,12,39,26
55.04,11,31,14,30,48,25
40.63,10,31,3,34,25,25
50.68,13,34,20,15,41,42
67.82,9,30,9,25,60,37
71.29,10,36,16,36,61,49
116.95,10,40,102,30,74,47
75.43,9,36,36,26,66,42
67.22,9,46,27,32,57,41
42.09,8,26,31,30,35,17
62.73,6,17,14,20,57,27
61.28,8,21,14,38,53,36
42.26,7,35,16,26,32,31
61.81,11,35,16,24,53,41
62.68,8,35,7,20,54,42
50.75,2,37,11,40,33,42
66.82,2,31,31,41,58,24
47.32,3,30,17,39,37,36
60.43,2,28,20,51,47,28
53.1,2,30,14,36,45,36
61.19,2,23,41,40,52,28
61.8,3,22,4,54,37,34
68.19,3,34,4,58,52,29
72.8,2,27,50,44,62,27
57.72,2,26,20,30,51,25
66.85,2,23,21,38,59,25
61.49,3,29,29,30,54,32
81.4,5,27,33,50,71,33
93.06,3,24,36,41,84,30
69.88,3,29,36,59,53,26
57.23,5,31,20,50,31,29
65.31,6,26,33,50,55,29
57.69,6,32,43,38,48,32
64.3,8,28,13,53,53,49
79.68,7,28,10,56,69,29
60.63,6,28,6,25,53,37
29.94,6,19,7,17,25,23
76.63,6,25,26,31,68,40
78.91,6,20,10,39,70,42
77.4,6,26,16,33,70,31
64.36,5,21,7,30,57,35
61.96,5,26,13,39,54,25
72.91,5,27,11,39,65,22
49.37,7,31,29,31,41,37
73.25,6,28,14,44,64,35
65,5,32,23,39,55,46
70.87,7,34,26,43,61,43
102.54,8,8,7,56,92,35
73.88,10,35,14,33,66,30
73.03,6,32,17,24,65,37
63.44,6,14,4,31,57,27
51.37,6,21,4,18,45,32
69.19,6,24,4,31,61,40
77.3,6,19,33,37,69,33
78.86,7,23,24,35,71,32
91.76,7,17,10,44,83,31
76.48,6,19,7,51,67,25
67.94,6,19,4,27,62,27
73.04,7,20,30,21,66,31
52.6,6,20,17,30,46,26
71.86,7,23,9,37,63,42
74,8,28,13,41,64,47
70.2,7,19,10,41,62,28
77.1,7,15,14,28,71,25
93.91,8,14,10,33,87,28
51.53,7,19,9,30,45,28
43.59,8,25,19,19,37,30
41.62,5,25,30,17,35,24
43.84,3,26,6,22,33,37
48.9,5,21,20,17,44,18
57.06,6,28,34,17,49,36
46.95,8,29,11,25,39,38
58,6,27,19,23,45,49
56.52,3,27,20,48,40,31
42.77,5,26,17,19,37,22
64.22,9,26,20,19,55,47
73.31,9,10,3,25,67,31
76.86,8,31,20,19,68,43
49.28,6,28,16,25,40,41
68.84,7,31,36,20,58,53
76.91,6,31,46,24,63,64
52.64,7,30,11,35,40,44
78.9,7,32,31,23,70,41
54.72,7,29,27,28,47,34
52.31,7,24,4,26,46,29
66.36,9,35,6,26,59,27
67.07,18,34,36,23,56,53
100.97,10,27,29,66,87,57
104.07,7,27,43,55,92,47
82.83,9,35,17,35,72,53
72.19,8,31,6,45,63,32
67.09,6,30,11,18,60,33
65.48,11,29,14,27,55,54
86.44,10,31,7,37,78,38
82.84,7,28,3,21,75,39
66.95,6,26,6,31,59,38
59.71,3,25,9,32,52,36
77.63,7,25,23,28,71,28
55.14,7,36,6,17,48,24
63.93,7,28,10,29,51,54
70.74,8,39,21,27,61,45
82.71,7,31,11,51,71,55
65.81,8,31,14,25,58,36
76.81,11,34,21,35,68,39
62.75,8,25,11,40,54,39
48.11,8,36,6,17,41,23
61.63,14,35,11,17,54,33
70.79,8,28,7,31,62,43
81.72,9,31,7,32,71,55
84.86,9,34,19,32,67,72
78.32,7,31,14,38,69,43
86.89,7,38,6,32,78,41
93.07,9,30,19,31,84,43
46.83,13,36,11,18,39,34
65.07,9,39,16,33,55,47
90.44,8,30,44,32,81,28
67.22,9,34,10,57,49,38
64.9,9,28,10,46,55,43
110.59,8,32,19,98,67,24
61.98,10,36,13,26,54,34
75.01,15,36,27,61,62,49
72.28,11,37,19,42,63,32
91.06,6,35,40,64,78,35
88.64,6,33,51,57,76,41
76.68,7,31,7,56,65,49
96.06,10,30,13,54,85,40
72.22,9,38,9,33,64,30
70.29,7,34,29,32,61,42
69.25,8,38,39,52,58,33
49.3,9,38,11,41,27,35
61.07,10,34,17,24,52,43
80.89,11,40,24,46,70,48
86.49,16,46,23,46,72,71
88.58,6,45,29,32,78,47
80.86,8,41,33,48,70,42
72.08,5,38,34,30,63,39
84.3,5,41,24,38,75,36
65.55,5,43,13,32,56,43
76.24,3,45,20,43,66,44
79.44,3,48,57,31,67,42
63.74,6,43,49,17,53,42
85.52,9,44,10,19,72,71
97.2,7,41,33,31,86,52
89.72,16,43,13,36,78,56
72.5,10,44,6,17,58,61
116.69,6,38,16,55,105,46
63.99,7,40,11,43,54,45
60.05,8,43,16,30,50,46
73.71,7,49,9,62,55,38
95.51,11,41,9,85,40,49
64.49,11,43,50,44,41,53
74.79,11,43,6,64,46,49
72.26,10,40,23,45,62,43
57.77,9,39,27,27,49,35
83.93,9,39,19,18,76,25
55.69,14,37,6,20,48,28
62.67,22,43,20,38,53,34
73.6,10,30,16,29,66,34
44.76,11,37,6,30,29,36
65.39,13,42,4,57,22,27
55.16,14,45,14,22,31,46
67.17,7,34,56,26,51,45
76.32,7,42,65,51,35,40
65.43,9,44,39,43,54,50
154.86,7,64,52,69,139,60
70.58,9,40,6,37,61,44
49.77,9,30,9,36,30,42
56.37,7,42,27,28,38,47
64.15,7,54,9,25,41,49
63.95,15,38,4,52,53,41
73.7,24,40,14,32,65,24
73,19,35,11,48,63,28
68.99,17,32,3,36,61,31
51.48,9,43,27,30,38,31
62.56,10,49,20,23,45,52
61.24,9,50,11,29,51,37
55.08,10,45,40,29,40,44
76.33,16,49,26,65,35,50
92.26,13,61,24,52,79,45
66.81,14,46,16,40,55,55
107.31,15,90,26,72,77,73
81.64,15,67,13,58,67,60
57.35,14,48,24,31,44,29
46.99,14,32,23,23,40,22
61.13,10,42,33,51,45,26
55.33,13,40,46,34,31,38
73.34,14,48,17,33,40,63
90.46,8,58,36,74,68,74
66.25,8,49,14,24,57,17
48.67,8,41,17,15,25,38
50.49,15,42,13,37,33,37
64.21,13,44,10,30,33,55
75.97,15,43,11,51,38,65
69.55,8,32,6,41,61,29
59.7,10,49,14,48,41,46
