Overall AQI Value,CO,Ozone,SO2,PM10,PM25,NO2,Wens AQI
59,3,37,1,59,31,22,66.61
90,3,84,16,23,51,90,105.96
67,5,67,3,62,42,50,79.77
55,2,41,4,55,34,29,63.53
53,3,44,10,29,53,33,62.06
71,6,71,7,26,65,37,83.32
87,3,87,9,29,86,21,101.98
108,3,108,11,31,73,30,121.35
80,2,80,9,27,51,45,90.64
71,2,71,7,26,55,46,82.23
55,2,49,29,34,55,39,65.58
43,3,43,14,23,36,19,50.24
48,5,46,6,17,48,21,56.46
97,2,97,3,43,53,30,107.78
61,2,61,6,46,58,34,72.82
54,2,44,3,35,54,36,63.18
44,2,43,26,26,44,26,52.81
39,2,29,9,28,39,20,45.35
58,2,58,6,16,43,25,66.16
56,3,44,6,19,56,18,64.06
67,2,67,4,25,54,46,78
108,5,108,4,44,60,50,120.52
133,3,133,3,53,57,41,145.11
56,2,51,1,45,56,32,66.59
115,2,115,7,25,48,33,124.51
80,3,80,1,29,49,25,89.37
56,2,44,1,24,56,27,64.48
71,2,71,9,24,46,32,80.18
112,3,112,9,42,63,41,124.58
169,5,169,20,49,65,50,182.68
67,3,67,3,51,62,53,80.06
53,3,49,6,41,53,26,63.07
49,1,43,1,19,49,13,56.69
52,2,50,6,21,52,22,61.16
74,5,74,9,29,54,24,84.26
97,3,97,4,38,54,36,107.83
136,5,136,9,54,58,40,148.43
161,5,161,4,58,63,60,174.75
93,2,93,6,24,49,27,102.32
43,2,43,3,16,40,25,50.65
42,5,42,7,20,39,25,49.69
64,2,64,7,25,40,28,72.06
90,3,90,10,54,53,46,101.9
150,5,150,4,59,68,42,164.13
74,5,51,4,59,74,45,86.44
43,2,43,4,22,38,30,50.74
36,2,36,6,14,34,17,42.37
61,3,61,3,18,43,25,69.15
49,7,43,4,22,49,27,57.42
51,3,51,4,28,48,33,60.52
61,3,61,6,45,47,60,73.4
105,3,105,4,33,51,31,115.03
49,2,49,3,26,42,30,57.4
33,2,33,4,13,32,30,39.66
28,2,26,3,13,28,18,33.14
51,3,51,4,31,36,19,58.44
54,2,54,3,44,44,12,63.12
49,3,38,3,30,49,19,56.67
46,6,46,1,21,38,23,53.4
46,7,46,4,29,43,24,54.56
45,6,44,3,27,45,28,53.69
47,3,44,3,19,47,19,55.02
64,5,64,4,29,52,23,73.85
56,7,50,7,27,49,56,66.7
34,5,34,3,34,31,20,41.18
27,5,27,4,17,26,15,32.19
36,10,33,17,18,36,20,42.75
45,5,45,20,16,38,22,52.57
47,3,47,6,20,45,23,55.45
52,3,48,3,21,52,18,60.7
54,2,47,4,46,54,22,63.89
52,2,39,4,52,51,16,62.02
41,3,31,3,41,33,31,48.21
47,6,35,7,45,47,34,56.38
48,5,34,21,22,48,25,55.26
43,3,43,11,16,35,25,50.07
45,3,44,3,45,37,29,54.12
77,3,77,4,37,44,25,86.06
33,3,33,4,21,33,18,39.47
44,3,44,4,34,37,25,51.86
53,3,50,6,53,45,21,63.32
42,5,42,9,32,36,30,49.83
54,6,48,6,43,54,35,64.23
62,6,61,4,62,47,36,74.38
71,3,71,19,25,35,32,78.76
56,6,41,10,44,56,34,65.59
84,6,84,6,62,62,57,97.72
63,8,51,4,35,63,42,73.65
64,5,44,14,44,64,14,73.41
51,3,48,10,40,51,17,60.77
37,2,37,31,34,31,22,44.73
43,3,39,43,28,34,30,51.74
39,5,39,3,33,28,17,45.82
37,3,37,3,13,31,12,42.63
35,3,25,6,8,35,12,39.66
34,5,27,4,11,34,21,39.46
38,5,30,4,10,38,17,43.69
38,6,31,4,21,38,22,44.33
47,6,47,4,31,43,29,55.74
53,6,50,4,45,53,47,63.91
67,7,38,6,40,67,32,75.74
53,5,35,4,39,53,31,61.36
34,6,34,10,21,33,29,41.08
63,5,37,14,24,63,27,70.71
42,3,42,4,38,37,36,50.38
49,3,48,1,49,38,35,58.87
53,3,35,36,34,53,28,61.42
27,6,27,10,26,23,26,32.92
44,8,36,6,44,37,33,52.23
47,2,35,6,28,47,14,54.07
53,3,33,4,23,53,19,59.59
46,3,42,4,46,42,17,54.85
48,5,38,14,35,48,36,56.53
39,9,32,19,33,39,35,47.01
53,3,25,4,53,34,25,59.96
26,3,26,9,20,23,25,31.51
39,5,33,14,37,39,25,47.03
46,3,44,39,29,46,30,55.76
52,5,31,6,52,30,41,60.47
44,6,33,7,35,44,32,51.74
40,3,31,6,10,40,24,46.2
32,3,28,11,16,32,25,38.02
48,3,31,6,43,48,22,56.59
56,5,43,7,25,56,22,64.33
33,3,27,4,14,33,20,38.44
31,5,31,6,20,31,24,37.42
72,7,48,3,31,57,72,83.74
83,10,28,6,37,83,38,91.37
45,6,28,6,18,45,36,52.34
42,8,32,10,14,33,42,49.11
57,7,42,3,19,57,34,65.55
59,7,46,59,21,58,39,71.27
63,7,44,6,25,63,46,72.8
89,6,42,4,89,50,32,99.4
59,7,35,3,59,28,35,66.73
43,6,40,17,43,33,28,51.61
101,6,44,7,101,28,42,110.46
46,5,39,13,29,46,39,54.69
42,5,41,3,19,42,18,49.59
81,5,43,4,66,81,39,93.97
84,7,38,7,73,84,39,97.87
71,9,37,13,55,71,39,82.29
58,5,48,6,58,58,25,69.77
46,2,41,23,42,46,19,55.21
41,2,32,36,39,41,25,49.81
37,5,34,20,18,35,37,44.76
46,7,31,13,24,46,42,54.66
42,7,33,6,33,39,42,50.36
59,5,31,9,14,59,23,65.31
49,3,31,9,6,49,13,54.63
46,3,27,23,11,46,19,51.83
43,5,30,11,21,43,20,49.22
57,2,32,6,17,57,14,63.07
35,3,32,3,8,35,16,40.85
32,2,27,7,23,32,25,37.92
27,3,18,10,19,27,21,31.69
30,2,19,30,8,23,12,34.82
31,5,29,17,13,31,21,37.05
48,5,31,16,14,48,26,54.6
65,9,19,14,15,65,29,70.97
55,6,29,21,9,55,25,61.26
64,9,19,40,22,64,56,75.31
41,2,23,41,13,24,13,46.29
34,2,25,33,23,34,15,40.98
39,3,31,11,19,39,27,45.63
42,3,24,19,13,42,24,47.47
56,2,30,4,12,56,25,62.09
67,5,23,13,19,67,34,73.94
62,5,31,19,19,62,37,69.91
53,3,35,23,26,53,31,60.81
44,3,32,24,19,44,32,51.29
51,3,26,4,24,51,33,57.84
62,5,31,14,16,62,34,69.3
52,3,32,30,42,52,31,61.15
53,6,31,11,21,53,33,60.2
53,3,31,10,26,53,27,59.75
66,6,31,19,22,66,31,73.08
77,5,35,77,34,56,35,88.58
61,6,23,3,14,61,35,67.83
66,5,31,14,16,66,30,72.8
63,2,32,3,16,63,23,69.35
44,1,44,31,7,38,16,51.72
29,3,28,23,12,29,29,35.48
57,5,31,24,19,45,57,66.21
35,2,35,17,22,31,21,41.53
81,2,33,81,28,38,36,89.74
39,3,32,6,17,39,26,45.59
62,6,29,16,19,62,36,69.61
74,5,26,19,25,74,33,81.18
60,5,30,14,21,60,29,66.7
35,3,35,19,16,27,32,41.88
46,3,32,13,19,46,34,53.37
58,3,31,14,21,58,36,65.68
54,3,33,47,46,54,37,64.78
36,3,32,29,13,33,36,43.42
58,3,29,21,26,58,30,64.92
52,2,31,20,9,52,29,58.7
62,3,28,4,15,62,34,68.91
43,3,34,10,19,43,35,50.56
46,5,36,10,22,46,33,53.74
87,9,25,10,36,87,42,95.89
102,13,25,3,51,102,42,112.54
81,8,24,3,33,81,39,89.17
46,5,31,3,9,46,25,52.21
54,3,34,1,10,54,36,61.37
76,5,19,4,21,76,27,81.62
68,7,22,6,22,68,26,73.64
58,7,41,4,22,58,40,66.77
60,11,24,1,17,60,23,65.32
45,9,19,1,17,45,25,50.23
51,5,32,3,21,51,29,57.8
55,3,15,4,18,55,35,61.56
44,2,21,24,19,44,23,49.57
40,2,30,20,11,40,25,46.39
73,3,33,16,14,73,21,79.63
54,3,34,27,22,54,25,61.42
38,3,31,13,19,32,38,45.02
38,3,31,36,12,38,21,45.64
52,3,34,29,25,52,32,59.81
56,3,33,29,48,56,28,66.02
57,3,37,20,46,57,38,66.97
39,5,31,11,16,36,39,46.54
60,6,29,23,25,60,41,68.62
80,7,25,4,27,80,35,87.28
58,7,31,24,10,58,27,64.75
33,5,33,7,10,33,25,39.59
43,3,37,24,35,43,31,51.43
51,3,30,4,19,51,29,57.44
68,8,31,6,29,68,36,75.75
81,6,44,81,58,65,29,95.17
57,3,40,57,20,38,37,66.07
44,3,44,43,23,39,26,53.41
47,5,42,1,32,25,47,55.51
41,5,37,21,15,41,36,49.12
63,5,39,7,28,63,52,73.5
57,7,43,27,41,57,52,68.38
81,16,44,23,56,81,52,93.5
82,8,46,70,23,82,49,96.41
61,2,38,6,27,61,42,69.88
70,2,38,4,25,70,33,77.95
53,5,31,24,25,53,24,59.91
55,3,31,7,21,55,25,61.49
42,0,34,14,19,42,21,48.81
43,1,43,1,17,41,27,50.87
77,3,40,23,37,56,77,88.63
57,1,29,10,19,57,25,63.19
36,3,36,20,16,36,30,43.65
40,3,40,16,18,39,27,47.91
42,6,42,9,28,38,39,50.55
52,5,38,1,19,52,21,59.24
48,1,42,44,17,48,20,57.45
54,2,35,6,12,54,23,60.78
49,3,44,31,16,49,25,58
46,3,44,39,46,33,24,55.72
42,6,42,3,24,30,36,49.53
53,6,39,7,53,32,31,61.27
39,7,39,13,22,32,23,45.72
45,6,41,30,20,45,40,54.21
53,7,41,6,17,53,22,60.79
44,6,41,44,18,39,36,53.24
54,5,43,29,29,54,39,63.61
54,5,45,36,27,54,49,64.91
65,5,31,16,26,65,39,73.29
42,3,28,23,16,42,32,49.01
54,3,37,7,16,48,54,63.54
63,6,36,4,23,63,29,70.47
43,6,43,4,35,37,42,52.01
44,6,44,16,20,34,36,51.88
56,5,38,4,32,56,38,64.38
54,3,49,1,29,54,26,63.39
55,7,31,1,17,55,26,61.44
53,3,32,1,17,53,27,59.56
48,7,31,3,22,48,27,54.61
35,7,35,1,13,33,24,41.56
43,6,39,43,20,38,36,51.93
45,6,36,13,14,45,24,52.2
45,10,45,0,11,31,20,51.07
46,3,46,11,24,36,45,55.28
51,7,43,6,22,51,47,60.84
55,3,37,13,29,55,39,63.57
46,5,46,9,16,38,44,55.05
45,5,45,4,12,38,40,53.28
41,2,41,1,16,20,26,46.27
48,3,48,6,31,23,43,56.61
51,5,51,3,20,32,41,59.28
67,2,67,3,33,50,14,76.51
48,2,48,3,26,44,33,56.85
31,2,28,10,16,31,24,36.94
43,3,43,6,30,40,32,51.35
52,2,41,10,24,52,32,60.45
49,3,47,10,28,49,40,58.84
67,3,67,1,30,53,22,76.96
49,2,49,17,14,39,33,57.14
52,3,48,21,52,31,48,62.67
67,3,67,43,51,38,38,78.35
44,2,36,24,25,44,30,51.9
45,0,34,41,31,45,36,54.25
44,2,44,16,34,26,26,51.26
51,2,44,23,25,39,51,60.53
69,5,64,17,29,57,69,82.42
84,2,84,36,64,45,53,97.89
74,3,74,20,48,54,31,85.55
61,2,61,6,59,53,37,73.38
39,2,39,7,12,31,31,45.6
58,2,42,4,36,58,38,67.02
47,2,47,1,18,29,11,52.52
44,2,44,3,9,40,22,51.36
40,2,40,3,9,38,38,47.86
46,3,40,46,9,23,37,54.52
45,7,45,26,19,30,39,53.32
53,11,50,7,14,53,25,62.32
45,10,45,3,25,30,25,51.48
48,5,45,13,48,25,29,57.01
51,5,51,24,16,25,46,60
46,6,46,46,38,25,38,56.12
46,6,46,7,19,43,43,55.18
71,9,71,11,51,63,45,84.21
90,11,90,4,17,52,33,100.05
80,14,80,16,31,54,43,91.33
80,8,80,17,41,65,39,93
52,15,48,20,27,52,31,61.84
77,7,77,11,39,53,42,88.12
112,3,112,4,77,61,31,127.33
96,3,77,4,96,65,19,111.29
71,3,71,17,36,45,24,80.4
51,8,40,6,38,51,14,59.4
49,5,37,6,20,49,25,56.37
39,5,39,27,9,37,24,46.61
93,3,93,3,19,28,20,98.67
48,6,48,6,22,38,38,56.22
48,23,48,4,18,47,23,57.06
51,3,51,4,21,46,42,60.53
57,7,48,7,39,57,42,67.29
90,14,90,31,26,49,35,100.38
61,7,58,7,26,61,36,72.23
54,5,54,24,24,40,28,62.41
44,3,44,30,29,31,33,51.71
46,3,46,7,32,32,38,54.11
71,11,71,47,41,40,45,82.03
147,5,147,7,55,56,54,159.42
143,8,143,19,63,68,58,157.97
108,8,108,17,31,58,27,119.21
67,6,67,13,52,56,41,79.14
41,9,41,1,33,36,18,48.6
42,7,41,23,42,37,33,51.19
87,6,87,13,58,62,52,100.56
136,6,136,14,44,55,28,147.35
105,5,105,3,56,62,37,117.97
100,3,100,3,25,58,10,110.24
105,3,105,7,33,60,31,116.44
126,10,126,10,46,62,36,138.62
64,3,64,6,20,61,28,75.1
150,5,150,26,19,52,52,161.35
97,5,97,37,16,34,23,105.08
67,3,67,13,16,52,25,76.66
45,3,45,39,10,38,25,53.48
44,2,44,24,27,30,28,50.94
48,3,48,20,19,34,26,55.21
90,5,90,7,34,52,35,100.42
55,3,54,3,51,55,38,66.5
64,5,64,16,25,34,28,71.37
40,2,40,24,30,33,25,47.45
32,2,32,20,20,20,18,36.78
39,2,37,39,30,23,20,46.93
46,3,46,31,31,39,28,54.61
54,3,54,3,39,45,33,63.45
54,2,54,6,24,48,49,64.37
90,3,90,4,31,61,39,101.83
61,3,61,36,25,45,29,70.66
64,3,64,30,23,46,30,73.49
58,15,58,6,23,53,47,69.12
106,3,100,16,39,106,29,123.88
105,3,105,7,52,82,42,120.91
133,5,133,10,40,58,45,145
71,7,71,6,24,55,29,81.38
41,3,41,16,13,40,32,49.21
58,3,58,4,17,38,30,65.65
97,3,97,19,19,45,37,106.39
93,3,93,7,23,59,42,104.58
60,3,49,7,25,60,34,69.72
48,3,44,9,21,48,31,56.78
37,3,31,7,16,37,23,43.29
49,5,49,13,19,46,30,58.09
40,5,37,9,18,40,21,47.19
54,7,54,9,28,48,24,63.33
177,9,177,19,46,61,49,189.99
108,7,108,16,39,53,34,118.97
112,5,112,6,20,54,31,122.22
90,7,90,7,23,58,35,101.12
90,5,90,3,14,45,24,98.36
105,5,105,7,21,55,39,115.81
44,5,44,3,21,36,16,50.9
64,2,64,9,24,43,26,72.43
119,2,119,6,45,58,30,130.69
71,5,71,3,28,59,24,81.86
64,7,42,3,64,36,12,72.51
37,6,37,6,18,29,16,42.75
58,10,50,10,38,58,29,68.28
105,6,105,10,34,55,57,117.24
133,5,133,4,50,62,46,145.86
93,3,93,19,34,60,41,105.14
51,3,48,6,31,51,27,60.44
28,2,28,26,15,28,28,34.44
42,2,42,31,20,39,33,50.54
49,3,39,4,19,49,32,56.94
44,5,43,4,25,44,33,52.74
55,5,54,19,27,55,42,66.17
54,3,50,11,43,54,41,64.72
67,2,67,4,47,54,42,78.39
44,7,44,17,31,36,26,51.88
41,3,41,3,18,40,20,48.45
52,6,49,14,21,52,28,61.51
93,5,93,7,46,53,42,104.28
71,9,71,7,26,52,33,81.22
80,5,80,6,31,54,34,90.59
36,2,36,14,23,34,27,43.21
45,3,45,24,24,36,32,52.99
90,6,90,16,31,56,33,101.05
93,6,93,9,30,63,31,104.84
51,3,51,10,34,51,29,61.16
42,2,42,16,21,40,28,50.16
42,3,40,17,26,42,32,50.49
38,3,37,11,27,38,33,45.99
46,5,46,16,24,41,32,54.6
67,5,67,4,23,59,34,78.15
55,3,50,4,19,55,22,64.09
80,5,80,4,35,58,44,91.74
61,7,51,7,40,61,42,71.76
64,5,64,6,45,63,45,76.77
64,5,38,4,53,64,16,74.31
38,5,38,4,24,38,30,45.82
50,6,46,14,19,50,33,59.27
57,3,48,10,23,57,28,66.29
62,3,41,17,40,62,29,71.1
56,3,33,13,56,56,23,66.8
32,3,20,7,32,26,24,37.67
35,3,35,23,30,30,33,42.54
37,6,37,7,22,35,35,44.64
40,5,40,6,10,35,24,46.82
43,3,39,6,17,43,32,50.94
49,6,40,13,17,49,34,57.36
64,9,64,10,19,47,38,73.62
77,7,51,4,12,77,42,87.17
86,3,58,6,12,58,86,97.99
71,5,71,6,17,52,36,81.11
90,3,90,6,30,59,23,100.96
77,6,77,7,25,55,18,87.06
43,3,43,7,13,36,23,49.98
54,7,47,3,17,54,31,63.11
61,5,58,6,42,61,27,72.51
97,6,97,11,43,64,46,110.04
133,7,133,46,45,66,43,147.03
115,7,115,10,47,64,42,128.06
136,6,136,11,38,60,47,148.39
112,5,112,13,38,57,48,124.02
87,5,87,4,54,57,42,99.23
46,3,39,3,42,25,46,54.84
42,3,39,9,24,33,42,50.19
62,7,33,4,62,31,28,69.24
37,7,37,20,13,26,27,43.08
44,3,44,11,22,32,27,50.84
64,2,64,51,32,42,27,74.95
47,2,34,1,29,47,23,54.06
52,5,35,3,16,52,34,59.4
35,7,32,10,21,35,26,41.79
52,6,34,3,19,52,25,58.88
48,2,42,23,25,48,20,56.43
44,3,44,11,14,34,36,51.63
74,7,46,74,30,48,44,85.05
57,7,32,3,34,57,13,64.13
37,5,37,1,6,28,17,42.28
40,5,33,4,10,40,23,46.44
45,3,38,3,18,45,29,52.6
50,6,33,3,16,50,30,56.92
34,3,30,19,24,34,27,40.74
40,5,32,27,21,31,40,47.36
42,5,42,4,32,26,32,49.06
47,2,47,4,25,38,34,55
47,6,41,20,26,41,47,56.18
67,5,61,6,40,67,42,79.22
51,3,44,6,24,51,20,59.35
41,3,41,3,16,40,18,48.31
41,5,41,10,8,28,33,47.76
25,2,23,24,6,24,25,30.4
40,6,29,31,14,40,35,47.72
42,7,32,7,15,42,31,48.86
28,2,24,16,21,28,21,33.41
28,2,28,20,6,20,17,32.48
35,2,35,16,9,29,34,42.07
33,2,27,33,25,33,18,40.18
29,2,28,20,21,28,29,35.44
46,2,21,3,12,46,31,52.02
54,6,16,3,10,54,25,58.9
44,5,28,7,17,44,22,49.83
53,6,22,6,10,53,19,57.63
62,7,18,4,16,62,24,67
42,6,27,3,18,42,26,47.86
38,7,31,4,18,38,38,45.79
57,8,31,7,46,57,44,66.95
44,9,33,14,34,44,40,52.73
42,6,31,4,35,37,42,50.08
45,7,23,3,17,45,30,51.16
70,6,15,4,25,70,39,77.56
81,6,22,16,44,81,37,90.27
64,5,28,3,25,64,33,70.98
58,3,20,14,14,58,26,63.49
28,3,21,19,21,28,25,33.63
50,3,17,3,13,50,25,54.95
47,5,25,3,11,47,24,52.3
43,3,29,19,19,43,25,49.39
30,3,30,4,28,29,27,36.4
42,3,25,10,27,42,33,49.03
37,6,27,6,21,34,37,44.05
55,5,26,3,20,55,36,62.23
55,6,28,3,23,55,33,61.96
40,7,32,23,35,40,35,48.17
49,7,29,4,16,49,37,56.5
167,7,30,27,80,167,79,184.16
60,5,34,51,60,59,39,72.91
60,7,29,60,31,36,37,68.62
51,7,30,40,45,51,34,61.1
53,10,29,4,44,53,50,63.52
72,10,29,11,40,72,41,81.05
85,13,32,29,45,85,62,97.9
55,3,34,4,52,55,29,65.19
49,3,31,30,49,38,22,57.32
32,5,31,31,32,25,32,39.52
33,6,28,11,31,33,25,39.83
51,3,27,6,51,28,37,58.64
56,3,29,11,56,40,26,64.22
34,5,22,4,22,34,25,39.43
59,7,30,3,29,59,34,66.35
60,5,31,31,60,44,34,69.59
49,3,31,26,49,47,29,58.73
50,7,31,10,50,38,41,58.94
44,7,29,14,33,44,37,52.13
51,7,28,4,35,51,39,59.34
77,11,29,4,35,77,44,86.19
61,5,19,6,22,61,28,66.85
61,5,30,61,29,48,34,71.13
32,7,32,4,18,31,31,38.74
68,6,30,11,26,68,31,74.95
75,6,23,3,28,75,25,81.06
57,5,27,3,20,57,24,62.78
60,6,30,17,16,60,30,66.72
34,3,34,31,15,25,16,40.55
38,5,34,23,22,38,38,46.35
63,7,29,6,34,63,42,71.78
60,9,26,3,30,60,50,69.73
68,6,29,10,31,68,38,76.09
62,7,34,36,35,62,37,70.8
50,7,31,36,20,50,38,58.59
47,6,30,20,18,47,38,55.02
59,5,31,3,31,59,36,66.7
59,7,31,36,28,59,31,67.2
53,7,33,14,33,53,42,61.96
63,8,32,20,35,61,63,75.02
65,7,31,39,37,65,43,74.83
58,5,28,3,23,58,31,64.64
74,5,27,3,20,74,24,79.78
89,6,16,1,27,89,30,95.3
53,6,27,1,13,53,27,58.79
32,5,24,4,6,32,30,37.96
58,6,38,1,58,30,18,65.69
36,7,31,3,19,36,34,43.2
61,9,29,4,19,61,44,69.65
56,3,29,3,16,56,30,62.36
61,9,32,10,19,55,61,71.52
62,10,29,13,35,62,42,70.99
61,3,28,4,40,61,29,69.12
55,3,31,4,32,55,27,62
60,3,25,4,21,60,35,67.03
68,5,22,4,20,68,28,73.84
38,3,31,7,8,38,33,44.83
53,7,32,3,13,53,23,59.38
41,7,29,3,14,41,31,47.55
59,6,24,4,21,59,32,65.58
40,6,38,4,26,40,30,47.88
49,6,33,13,21,49,33,56.34
52,7,32,6,17,52,44,60.74
31,6,31,3,25,25,27,36.95
40,6,32,17,32,39,40,48.49
48,3,24,7,37,48,24,55.4
44,5,32,13,44,40,23,52.37
32,6,32,9,24,27,24,37.97
52,3,28,4,27,52,19,58.04
61,7,39,4,25,39,61,69.48
45,7,36,6,18,45,35,52.71
66,7,35,6,28,66,53,76.46
71,7,39,4,24,71,47,80.66
80,5,41,9,35,80,43,89.43
69,7,40,4,21,69,54,79.7
53,7,38,3,13,53,38,61.03
52,7,44,11,13,52,44,61.35
64,7,42,10,19,64,62,76.05
86,13,43,10,34,86,84,101.79
87,5,37,4,31,87,32,94.91
75,8,38,4,19,75,46,84.38
62,5,42,4,17,62,36,70.58
58,6,32,4,24,58,39,66.09
59,6,36,4,18,59,39,67.17
43,5,25,3,10,43,29,48.93
36,6,30,3,8,36,26,42.11
41,6,41,3,9,37,21,47.93
48,6,40,9,12,48,27,55.83
53,3,27,10,11,53,27,58.85
53,5,32,10,13,53,27,59.66
47,3,47,10,8,40,20,54.39
58,6,44,6,28,39,58,67.29
47,2,47,4,26,27,34,54.07
52,14,43,4,25,52,36,61.07
42,13,40,3,12,37,42,50.38
76,10,44,9,20,38,76,85.19
82,8,43,24,34,45,82,92.14
43,2,43,6,18,32,33,50.05
37,2,37,9,28,24,23,43.06
60,2,36,4,13,60,30,67.26
42,3,42,10,12,20,22,46.77
51,7,42,34,51,44,35,61.15
51,7,45,14,22,51,43,60.69
53,6,48,20,19,40,53,63.04
50,5,46,9,29,38,50,59.61
54,6,48,20,31,54,47,64.63
60,5,44,4,51,30,60,70.59
77,7,44,16,54,41,77,88.51
54,7,49,17,43,52,54,65.52
43,2,43,20,23,34,25,50.23
58,6,44,6,15,58,51,68.33
68,13,49,16,32,68,61,80.69
53,9,45,23,34,53,49,63.83
74,5,42,20,74,27,12,82.34
44,7,44,4,34,33,37,52.09
49,6,48,23,19,49,49,59.65
67,6,46,13,21,31,67,76.19
50,3,44,50,21,29,16,58.82
46,5,46,17,11,27,21,51.71
161,3,42,13,32,161,33,169.88
60,5,31,4,12,60,30,66.53
59,5,39,16,27,59,40,67.86
68,14,39,4,20,68,53,78.62
50,6,46,11,17,40,50,59.52
44,5,39,9,15,36,44,52.18
43,6,43,9,12,24,24,48.28
58,7,45,7,18,58,38,67.22
43,6,42,4,12,43,28,51.1
43,6,43,40,31,36,25,51.98
52,7,43,37,17,52,42,61.7
48,6,48,9,19,46,38,57.42
44,6,42,16,18,37,44,52.89
52,9,50,26,22,52,47,62.9
60,5,51,6,15,60,45,70.37
56,6,49,24,23,56,42,66.45
70,3,46,9,43,70,45,80.22
64,6,64,17,52,62,41,77.12
57,11,46,17,44,57,34,67.23
45,11,45,9,18,39,9,52.24
43,5,43,9,5,20,25,48.08
44,7,44,4,10,28,25,49.83
48,6,48,14,17,28,30,54.58
60,5,45,20,15,34,60,69.2
71,10,71,6,26,32,57,81.93
85,9,61,85,51,60,62,99.66
64,7,54,64,41,47,58,77.23
80,3,80,20,23,46,31,89.34
74,15,74,26,60,56,33,87.13
74,8,74,19,61,59,36,87.28
43,14,43,4,34,24,35,50.75
67,9,67,30,52,46,51,78.96
51,5,51,4,31,28,36,58.65
45,7,45,1,21,32,36,52.57
61,6,61,24,20,44,47,71.19
74,3,74,6,61,48,46,86.62
93,1,93,4,64,55,31,106.06
59,3,58,4,59,48,41,71.03
51,8,42,9,45,51,41,60.93
77,3,77,24,20,45,42,86.76
108,3,108,10,36,54,35,118.83
74,6,74,9,38,54,50,85.6
74,11,74,17,60,46,47,86.72
122,5,122,14,47,53,51,133.77
77,3,77,4,43,54,34,88.04
50,3,50,13,29,42,19,58.42
40,5,38,13,17,40,18,47.25
54,6,43,3,20,54,18,61.96
53,17,41,3,15,53,37,61.67
57,7,51,3,24,57,37,67.15
51,6,51,4,11,47,30,59.93
87,18,87,9,24,54,52,98.63
90,8,90,10,34,60,58,102.86
49,7,49,10,19,43,32,57.7
61,7,41,9,23,61,35,69.61
38,8,33,1,22,38,26,44.86
59,6,30,3,22,59,30,65.59
73,8,43,10,28,73,39,82.24
87,9,87,24,46,58,48,99.59
129,3,129,14,38,57,61,142.07
166,5,166,11,49,60,48,178.68
133,5,133,11,33,60,62,146.23
177,6,177,21,34,66,63,191.21
150,9,150,27,46,65,63,164.45
122,18,122,7,57,77,34,137.51
64,5,64,4,21,55,29,74.26
97,2,97,34,27,48,35,107.19
59,2,50,3,19,59,39,68.91
46,9,46,4,25,44,10,54.27
44,7,44,11,31,37,24,51.87
115,2,71,20,28,115,36,128.43
44,8,44,26,38,32,23,52.36
53,7,51,4,24,49,53,63.76
126,10,126,17,61,105,41,146.06
52,18,46,3,39,52,30,61.84
67,14,67,14,21,56,42,78.34
65,8,44,4,20,65,27,73.55
58,5,46,3,13,58,20,66.29
81,5,45,3,21,81,47,90.85
64,5,64,6,43,61,49,76.63
97,5,97,10,34,54,50,108.53
129,5,129,4,25,56,43,140.19
108,3,108,7,32,62,21,119.49
60,3,50,3,25,60,14,69.12
54,5,45,3,32,54,21,62.9
55,8,34,11,31,55,23,62.41
54,10,42,4,24,54,16,62.06
56,5,45,3,17,56,19,64.17
54,7,43,3,19,54,17,61.91
71,6,71,19,19,52,20,80.62
49,8,49,3,19,49,33,58.57
56,3,45,3,46,56,30,65.84
50,2,47,3,14,50,28,58.81
74,5,74,3,19,54,48,85.01
112,6,112,6,38,73,48,126.29
119,3,119,4,24,59,38,130.34
77,2,77,3,19,63,16,87.8
70,2,44,3,28,70,11,78.3
90,3,90,9,32,40,37,98.7
129,5,129,6,45,66,30,141.92
83,2,74,3,16,83,25,95.75
56,2,49,3,28,56,29,65.44
48,2,48,14,19,42,13,55.81
74,2,74,27,36,53,28,84.87
112,2,112,4,22,55,30,122.29
151,3,151,10,33,56,33,161.94
90,13,90,4,38,57,24,101.23
143,9,143,7,31,54,23,153.36
93,3,93,3,28,60,36,104.45
154,3,154,3,34,66,36,166.47
84,3,84,3,22,54,26,93.93
151,5,151,4,30,64,34,163.04
74,5,74,4,22,56,32,84.58
44,2,44,3,26,37,21,51.35
45,2,36,13,17,45,26,52.32
93,3,93,6,36,51,25,103.1
56,2,41,6,22,56,20,63.79
46,2,46,7,11,38,14,52.78
56,3,41,3,19,56,11,63.41
70,3,51,3,24,70,20,79.34
74,5,74,11,33,62,27,85.76
77,3,77,10,29,43,26,85.65
44,2,44,13,26,33,26,51.05
41,3,38,14,27,41,27,48.9
47,3,47,7,22,47,28,56.06
58,3,58,16,23,56,34,68.91
87,6,87,11,28,48,32,96.64
64,5,64,9,32,57,41,75.47
58,3,58,10,40,56,40,69.43
80,2,80,4,35,58,28,91.11
105,3,105,4,31,60,34,116.43
129,3,129,11,25,60,38,140.65
67,2,67,3,23,55,14,76.76
58,5,58,3,25,51,31,67.83
54,5,51,3,30,54,39,64.33
71,5,71,4,21,52,37,81.21
80,3,80,6,31,68,30,92.5
55,7,47,3,25,55,24,63.95
63,6,54,14,21,63,32,73.46
70,6,45,1,29,70,30,78.96
